frame,id,class,xmin,ymin,xmax,ymax
147,17,person,741,420,794,516
147,18,person,1672,824,1733,1014
147,19,person,1272,457,1338,517
147,20,person,38,131,62,175
147,23,person,1697,57,1713,89
147,26,person,1031,358,1085,442
147,30,person,587,181,607,237
147,41,person,119,162,146,205
147,44,person,173,166,203,232
147,45,person,172,175,209,268
148,1,person,257,242,286,299
148,2,person,617,277,652,327
148,3,person,1382,496,1435,549
148,4,person,717,708,797,816
148,5,person,1474,529,1523,600
148,7,person,1270,501,1328,554
148,9,person,-43,28,1957,1043
148,10,person,952,371,1006,443
148,17,person,741,420,793,516
148,18,person,1671,826,1731,1013
148,19,person,1272,457,1339,517
148,20,person,39,132,61,172
148,23,person,1696,56,1713,90
148,26,person,1031,357,1084,442
148,30,person,587,181,607,237
148,41,person,121,162,146,203
148,44,person,174,165,204,232
148,45,person,173,176,208,267
149,1,person,256,243,286,302
149,2,person,618,277,653,327
149,3,person,1382,496,1435,548
149,4,person,733,713,800,803
149,5,person,1474,529,1523,600
149,7,person,1270,501,1328,554
149,9,person,-40,25,1958,1044
149,10,person,953,371,1006,442
149,17,person,741,419,792,514
149,18,person,1670,828,1729,1012
149,19,person,1272,457,1339,517
149,20,person,38,133,60,172
149,23,person,1696,55,1714,90
149,26,person,1032,357,1084,442
149,30,person,587,181,607,237
149,41,person,121,162,146,203
149,44,person,175,165,205,233
149,45,person,173,178,208,266
149,47,person,103,227,132,283
150,1,person,255,238,286,297
150,2,person,619,278,655,328
150,3,person,1382,496,1436,548
150,4,person,747,720,808,799
150,5,person,1473,529,1523,600
150,7,person,1270,501,1327,555
150,9,person,-38,22,1961,1047
150,10,person,953,371,1006,442
150,17,person,740,419,791,513
150,18,person,1669,829,1727,1011
150,19,person,1272,458,1339,517
150,20,person,38,134,60,172
150,23,person,1695,56,1713,90
150,26,person,1031,357,1084,441
150,30,person,587,181,607,237
150,41,person,122,162,147,203
150,44,person,176,165,206,233
150,45,person,174,180,207,265
150,47,person,103,226,132,284
151,1,person,255,236,286,296
151,2,person,620,280,654,328
151,3,person,1382,496,1436,548
151,4,person,754,726,815,803
151,5,person,1474,529,1523,600
151,7,person,1269,501,1327,555
151,9,person,-36,20,1964,1051
151,10,person,950,379,1010,459
151,17,person,739,418,790,512
151,18,person,1663,842,1703,959
151,19,person,1272,458,1339,517
151,20,person,38,134,60,172
151,23,person,1696,58,1713,91
151,26,person,1031,357,1084,441
151,30,person,588,181,608,237
151,41,person,125,170,149,209
151,44,person,176,164,207,234
151,45,person,174,182,207,264
151,47,person,102,227,133,286
152,1,person,255,235,288,297
152,2,person,620,280,655,328
152,3,person,1381,496,1437,548
152,4,person,762,731,821,807
152,5,person,1474,529,1523,600
152,7,person,1269,501,1327,555
152,9,person,-30,23,1959,1052
152,10,person,949,381,1012,465
152,17,person,740,419,788,508
152,18,person,1662,845,1699,953
152,19,person,1272,458,1339,518
152,20,person,37,134,60,173
152,23,person,1697,59,1713,91
152,26,person,1032,357,1084,441
152,30,person,588,181,608,237
152,41,person,126,171,150,210
152,44,person,177,164,208,235
152,45,person,175,183,206,263
152,47,person,102,227,133,287
153,1,person,254,234,288,297
153,2,person,621,280,655,329
153,3,person,1381,496,1437,548
153,4,person,770,737,828,811
153,5,person,1473,529,1523,600
153,7,person,1270,501,1328,555
153,9,person,-25,26,1951,1051
153,10,person,949,382,1013,468
153,17,person,739,418,789,510
153,18,person,1661,848,1695,947
153,19,person,1272,458,1339,518
153,20,person,37,134,60,174
153,23,person,1696,59,1712,91
153,26,person,1032,357,1085,442
153,30,person,588,181,608,237
153,41,person,126,171,150,211
153,44,person,178,164,209,235
153,45,person,175,185,206,262
153,47,person,101,227,133,287
153,48,person,750,736,844,877
154,1,person,254,234,287,297
154,2,person,621,280,655,329
154,3,person,1380,495,1437,548
154,4,person,778,742,835,816
154,5,person,1473,529,1523,600
154,7,person,1270,501,1327,554
154,9,person,-22,26,1945,1050
154,10,person,948,383,1012,469
154,17,person,738,416,788,511
154,18,person,1660,850,1691,942
154,19,person,1272,458,1339,517
154,20,person,37,134,61,175
154,23,person,1696,57,1713,91
154,26,person,1031,357,1084,442
154,30,person,588,180,608,237
154,41,person,127,172,152,212
154,44,person,179,163,211,236
154,45,person,176,187,205,261
154,47,person,101,225,133,287
154,48,person,759,742,850,878
155,1,person,253,234,287,298
155,2,person,621,280,655,329
155,3,person,1380,495,1437,549
155,4,person,786,748,842,820
155,5,person,1473,529,1522,599
155,7,person,1270,501,1327,554
155,9,person,-18,27,1933,1046
155,10,person,948,384,1011,469
155,17,person,737,416,787,512
155,18,person,1658,853,1686,936
155,19,person,1273,458,1339,517
155,20,person,37,134,62,175
155,23,person,1695,54,1714,91
155,26,person,1031,356,1085,442
155,30,person,588,180,608,237
155,41,person,128,172,152,213
155,44,person,179,163,212,236
155,45,person,176,189,205,261
155,47,person,102,226,134,288
155,48,person,774,750,857,874
155,49,person,1653,804,1723,992
155,50,person,1577,570,1655,694
156,1,person,253,233,286,298
156,2,person,621,279,655,329
156,3,person,1379,495,1437,549
156,4,person,794,754,849,824
156,5,person,1473,529,1522,599
156,7,person,1270,501,1327,554
156,9,person,-12,30,1923,1042
156,10,person,948,384,1010,469
156,17,person,737,418,785,509
156,18,person,1657,856,1682,931
156,19,person,1273,458,1339,517
156,20,person,38,135,63,175
156,23,person,1695,54,1714,91
156,26,person,1031,355,1085,443
156,30,person,588,180,608,237
156,41,person,129,173,154,215
156,44,person,180,163,213,237
156,45,person,177,190,204,260
156,47,person,103,227,135,289
156,48,person,779,758,863,883
156,49,person,1652,798,1726,999
156,50,person,1578,571,1654,694
157,1,person,252,233,286,298
157,2,person,621,278,656,329
157,3,person,1379,496,1437,549
157,4,person,802,759,855,828
157,5,person,1473,529,1522,599
157,7,person,1270,501,1327,553
157,9,person,-5,30,1919,1039
157,10,person,949,383,1011,468
157,17,person,738,420,783,505
157,18,person,1656,859,1678,925
157,19,person,1273,458,1339,517
157,20,person,39,136,64,176
157,23,person,1695,53,1714,91
157,26,person,1031,355,1086,443
157,30,person,588,180,608,237
157,41,person,129,172,155,216
157,44,person,181,163,214,237
157,45,person,178,192,203,259
157,47,person,104,227,135,288
157,48,person,785,769,880,913
157,49,person,1650,796,1725,1000
157,50,person,1579,573,1654,693
158,1,person,252,233,285,298
158,2,person,622,278,655,328
158,3,person,1380,496,1437,549
158,4,person,810,765,862,832
158,5,person,1473,529,1522,599
158,7,person,1271,501,1326,553
158,9,person,8,38,1904,1033
158,10,person,949,384,1011,468
158,17,person,737,413,780,495
158,18,person,1655,862,1674,920
158,19,person,1273,458,1339,517
158,20,person,39,135,65,177
158,23,person,1695,52,1714,91
158,26,person,1031,356,1085,443
158,30,person,588,180,609,237
158,41,person,128,169,156,217
158,44,person,182,162,215,238
158,45,person,178,194,203,258
158,47,person,104,228,135,289
158,48,person,791,774,893,928
158,49,person,1649,792,1723,994
158,50,person,1577,571,1654,695
159,1,person,252,233,285,298
159,2,person,622,278,655,327
159,3,person,1380,496,1437,548
159,4,person,818,770,869,836
159,5,person,1473,529,1522,599
159,7,person,1270,501,1327,553
159,9,person,9,38,1900,1032
159,10,person,950,383,1012,469
159,17,person,737,411,779,490
159,18,person,1653,865,1670,914
159,19,person,1273,458,1339,517
159,20,person,40,135,66,177
159,23,person,1695,54,1714,91
159,26,person,1031,356,1084,443
159,30,person,588,180,609,237
159,41,person,128,168,156,218
159,44,person,183,162,216,238
159,45,person,179,196,202,257
159,47,person,103,228,135,289
159,48,person,802,780,902,930
159,49,person,1649,790,1721,988
159,50,person,1579,573,1654,693
160,1,person,252,233,285,298
160,2,person,623,278,655,327
160,3,person,1380,496,1437,548
160,4,person,826,776,876,840
160,5,person,1473,529,1522,599
160,7,person,1260,503,1315,554
160,9,person,11,39,1898,1031
160,10,person,949,383,1011,468
160,17,person,735,410,778,489
160,18,person,1652,867,1666,909
160,19,person,1273,458,1339,518
160,20,person,41,135,66,177
160,23,person,1695,54,1714,91
160,26,person,1031,356,1084,443
160,30,person,588,179,609,237
160,41,person,129,167,157,218
160,44,person,183,162,217,239
160,45,person,179,198,202,256
160,47,person,104,230,136,290
160,48,person,814,789,905,926
160,49,person,1649,789,1719,980
160,50,person,1580,573,1654,693
161,1,person,252,240,283,301
161,2,person,624,278,657,328
161,3,person,1380,496,1437,548
161,4,person,834,781,882,844
161,5,person,1473,529,1522,599
161,7,person,1267,501,1323,553
161,9,person,9,38,1895,1031
161,10,person,949,383,1011,469
161,17,person,734,408,778,490
161,18,person,1651,870,1662,903
161,19,person,1273,458,1339,518
161,20,person,41,135,67,177
161,23,person,1695,53,1714,91
161,26,person,1032,356,1084,443
161,30,person,589,179,609,237
161,41,person,129,167,157,219
161,44,person,184,161,218,239
161,45,person,180,199,201,255
161,47,person,106,231,137,290
161,48,person,825,795,910,920
161,49,person,1650,789,1717,976
161,50,person,1580,573,1654,693
162,1,person,253,243,282,302
162,2,person,624,278,657,329
162,3,person,1380,496,1437,548
162,4,person,842,787,889,848
162,5,person,1473,529,1522,600
162,7,person,1270,501,1326,553
162,9,person,1,35,1900,1036
162,10,person,949,383,1011,469
162,17,person,734,407,777,486
162,18,person,1650,873,1658,898
162,19,person,1273,458,1339,518
162,20,person,41,135,67,178
162,23,person,1695,53,1714,91
162,26,person,1031,356,1084,443
162,30,person,589,179,609,237
162,41,person,130,168,157,218
162,44,person,185,161,220,240
162,45,person,180,201,201,254
162,47,person,107,231,138,291
162,48,person,839,802,918,917
162,49,person,1648,787,1715,971
162,50,person,1580,573,1654,693
163,1,person,251,244,281,303
163,2,person,624,278,657,329
163,3,person,1379,495,1438,549
163,4,person,849,793,896,852
163,5,person,1473,529,1522,600
163,7,person,1270,501,1328,554
163,9,person,-10,27,1914,1043
163,10,person,949,383,1011,470
163,17,person,733,406,777,487
163,18,person,1648,876,1654,892
163,19,person,1273,458,1339,517
163,20,person,41,135,67,178
163,23,person,1695,53,1714,91
163,26,person,1032,357,1084,442
163,30,person,589,179,609,237
163,41,person,131,168,157,218
163,44,person,186,161,221,240
163,45,person,181,203,200,253
163,47,person,107,231,139,291
163,48,person,840,808,941,957
163,49,person,1646,785,1712,970
163,50,person,1580,573,1654,693
164,1,person,252,248,280,303
164,2,person,625,278,658,330
164,3,person,1379,495,1438,549
164,4,person,857,798,903,857
164,5,person,1473,528,1523,600
164,7,person,1271,501,1328,554
164,9,person,-22,18,1930,1052
164,10,person,948,382,1012,470
164,17,person,733,404,777,487
164,18,person,1647,879,1650,887
164,19,person,1274,458,1339,517
164,20,person,41,135,66,178
164,23,person,1696,55,1713,90
164,26,person,1033,357,1084,442
164,30,person,589,179,609,237
164,41,person,131,168,157,218
164,44,person,186,160,222,241
164,45,person,181,205,200,252
164,47,person,108,231,140,292
164,48,person,847,817,953,972
164,49,person,1643,784,1709,968
164,50,person,1581,573,1655,693
165,1,person,251,251,279,303
165,2,person,625,278,658,331
165,3,person,1380,496,1438,549
165,4,person,865,804,909,861
165,5,person,1473,528,1523,600
165,7,person,1270,500,1329,555
165,9,person,-30,12,1940,1059
165,10,person,949,381,1013,471
165,17,person,731,405,777,489
165,18,person,1646,881,1646,881
165,19,person,1273,458,1339,517
165,20,person,42,136,67,178
165,23,person,1696,57,1713,90
165,26,person,1033,357,1085,442
165,30,person,589,179,610,237
165,41,person,131,167,158,218
165,44,person,187,160,223,241
165,45,person,182,206,199,251
165,47,person,110,232,141,292
165,48,person,862,826,960,971
165,49,person,1643,781,1710,967
165,50,person,1581,573,1655,693
166,1,person,251,250,279,303
166,2,person,625,278,658,331
166,3,person,1381,496,1438,549
166,4,person,873,809,916,865
166,5,person,1474,528,1523,600
166,7,person,1270,502,1327,555
166,9,person,-28,12,1938,1061
166,10,person,949,381,1014,471
166,17,person,730,404,777,490
166,18,person,1645,884,1642,875
166,19,person,1272,457,1339,518
166,20,person,42,136,67,177
166,23,person,1697,59,1713,90
166,26,person,1033,358,1085,441
166,30,person,589,179,610,237
166,41,person,131,167,158,218
166,44,person,188,160,224,242
166,45,person,182,208,199,250
166,47,person,109,233,140,292
166,48,person,879,836,967,964
166,49,person,1643,782,1708,966
166,50,person,1581,573,1655,693
167,1,person,250,249,279,303
167,2,person,625,278,659,331
167,3,person,1381,497,1438,550
167,4,person,881,815,923,869
167,5,person,1474,528,1523,599
167,7,person,1270,502,1326,554
167,9,person,-21,14,1938,1060
167,10,person,949,381,1014,471
167,17,person,728,402,776,491
167,18,person,1644,887,1638,870
167,19,person,1272,457,1340,518
167,20,person,43,136,68,177
167,23,person,1697,59,1713,90
167,26,person,1034,358,1086,441
167,30,person,589,178,610,237
167,41,person,131,167,159,219
167,44,person,189,160,225,242
167,45,person,183,210,198,249
167,47,person,109,232,140,292
167,48,person,882,844,988,1002
167,49,person,1641,780,1706,967
167,50,person,1581,573,1655,693
168,1,person,249,252,277,303
168,2,person,625,278,660,332
168,3,person,1381,497,1438,550
168,4,person,889,821,930,873
168,5,person,1474,528,1523,599
168,7,person,1270,502,1327,554
168,9,person,-21,14,1932,1059
168,10,person,949,381,1014,471
168,17,person,726,401,774,492
168,18,person,1642,890,1634,864
168,19,person,1272,457,1339,518
168,20,person,43,136,67,177
168,23,person,1697,59,1713,91
168,26,person,1034,358,1087,441
168,30,person,589,178,610,237
168,41,person,132,167,159,218
168,45,person,183,212,198,248
168,47,person,107,231,140,293
168,48,person,891,851,999,1011
168,49,person,1637,774,1704,964
168,50,person,1582,574,1655,693
169,1,person,248,251,277,302
169,2,person,625,277,660,332
169,3,person,1381,497,1438,550
169,4,person,897,826,937,877
169,5,person,1473,527,1523,599
169,7,person,1270,501,1328,554
169,9,person,-25,11,1937,1065
169,10,person,949,381,1013,471
169,17,person,726,401,773,487
169,18,person,1641,893,1630,859
169,19,person,1273,457,1339,518
169,20,person,43,136,67,177
169,23,person,1697,59,1713,90
169,26,person,1034,358,1086,441
169,30,person,589,178,610,237
169,41,person,133,168,159,218
169,45,person,184,214,197,247
169,47,person,106,231,140,293
169,48,person,904,862,1003,1010
169,49,person,1636,773,1703,962
169,50,person,1582,574,1655,693
170,1,person,248,248,277,302
170,2,person,626,277,661,333
170,3,person,1381,497,1438,550
170,4,person,905,832,943,881
170,5,person,1473,527,1523,599
170,7,person,1271,501,1328,555
170,9,person,-32,8,1940,1071
170,10,person,949,380,1013,471
170,17,person,726,401,771,485
170,18,person,1640,895,1625,853
170,19,person,1273,457,1339,518
170,20,person,42,135,68,178
170,23,person,1697,57,1713,90
170,26,person,1033,358,1086,441
170,30,person,589,178,610,237
170,41,person,135,168,161,218
170,45,person,185,215,196,246
170,47,person,105,232,140,294
170,48,person,926,872,1012,997
170,49,person,1635,772,1702,961
170,50,person,1582,574,1655,693
171,1,person,247,247,277,302
171,2,person,626,276,662,333
171,3,person,1381,497,1437,550
171,4,person,913,837,950,885
171,5,person,1473,527,1523,599
171,7,person,1271,501,1329,555
171,9,person,-35,7,1938,1074
171,10,person,949,380,1012,470
171,17,person,726,401,770,484
171,18,person,1639,898,1621,848
171,19,person,1272,457,1340,518
171,20,person,42,135,69,180
171,23,person,1697,57,1713,89
171,26,person,1033,358,1087,441
171,30,person,590,178,611,237
171,41,person,136,168,163,219
171,45,person,185,217,196,245
171,47,person,103,231,140,294
171,48,person,926,887,1031,1040
171,49,person,1632,772,1699,960
171,50,person,1582,574,1655,693
172,1,person,246,247,277,303
172,2,person,626,276,662,334
172,3,person,1381,497,1438,550
172,4,person,951,887,1033,992
172,5,person,1473,527,1523,599
172,7,person,1271,501,1329,555
172,9,person,-35,7,1933,1075
172,10,person,949,380,1012,470
172,17,person,725,400,771,484
172,18,person,1637,901,1617,842
172,19,person,1272,457,1340,518
172,20,person,42,135,69,181
172,23,person,1697,57,1714,89
172,26,person,1033,358,1087,441
172,30,person,590,178,611,237
172,41,person,137,169,163,219
172,45,person,186,219,195,244
172,47,person,103,231,141,295
172,48,person,959,946,1047,1068
172,49,person,1630,771,1696,958
172,50,person,1582,574,1655,693
173,1,person,247,250,277,303
173,2,person,625,275,662,335
173,3,person,1381,497,1438,550
173,4,person,953,899,1055,1033
173,5,person,1474,528,1522,599
173,7,person,1271,501,1328,555
173,9,person,-25,9,1924,1071
173,10,person,951,374,1007,453
173,17,person,724,398,772,487
173,18,person,1636,904,1613,837
173,19,person,1272,457,1339,518
173,20,person,42,136,69,181
173,23,person,1697,58,1713,89
173,26,person,1033,358,1087,441
173,30,person,590,178,611,237
173,41,person,138,170,164,220
173,45,person,186,221,195,243
173,47,person,102,231,141,295
173,48,person,971,960,1059,1082
173,49,person,1627,769,1694,958
173,50,person,1591,574,1662,693
174,1,person,247,252,276,303
